494.039365	495.537052	Focalsong
504.743764	505.463583	Focalsong
506.195011	506.810340	50m
507.147029	508.784036	Aspcall_(AMRO)
512.197370	513.369977	Focalsong
520.138594	523.319728	Aspcall_(AMRO)
523.517098	524.364626	Focalsong
524.910295	525.804263	60m
528.799637	530.587574	Aspcall_(AMRO)
531.051973	532.340680	Focalsong
540.154195	541.628662	Focalsong
548.397279	550.057506	Focalsong
556.953832	558.312200	Focalsong
557.871020	561.191474	Aspsong_(WTSP)
559.148118	559.891156	50m
564.755737	566.299864	Focalsong
568.494150	569.202358	60m
574.717098	575.936145	Focalsong
577.294512	578.269751	70m
581.520544	582.913741	Focalsong
583.215601	584.202449	60m
589.821678	590.553107	Aspcall_(AMRO)
593.943220	594.570159	Aspcall_(AMRO)
598.134422	599.063220	Aspcall_(AMRO)
601.478095	602.197914	Focalsong
602.848073	603.498231	50m
603.324082	603.858141	Aspcall_(AMRO)
622.027755	623.502222	Focalsong
623.827302	624.837370	60m
624.674830	625.185669	Aspcall_(AMRO)
631.814966	633.266213	Focalsong
633.475193	633.986032	50m
633.544853	634.078912	Aspcall_(AMRO)
636.424127	637.085896	Aspcall_(AMRO)
637.840544	638.490703	Aspcall_(AMRO)
638.328163	640.859138	Aspsong_(WTSP)
649.229932	650.414150	Focalsong
650.762449	651.400998	60m
662.035737	662.999365	Focalsong
663.417324	664.067483	70m
666.807438	667.863946	Focalsong
699.210884	700.708571	Nfsong
701.138141	702.008889	15mnf
703.692336	705.375782	Nfsong
708.823946	710.553832	Nfsong
714.036825	715.511293	Nfsong
716.881270	718.274467	Focalsong
718.750476	720.166893	Nfsong
723.185488	724.961814	Nfsong
727.864308	729.350385	Nfsong
733.994376	735.155374	Nfsong
738.649977	740.066395	Nfsong
745.302494	746.509932	Nfsong
750.434104	751.896961	Nfsong
755.925624	757.434921	Nfsong
761.428753	762.740680	Nfsong
766.212063	767.500771	Nfsong
770.995374	772.446621	Nfsong
773.596009	774.965986	Focalsong
775.883175	777.589841	Nfsong
780.387846	781.978413	Nfsong
785.264036	786.738503	Nfsong
789.455238	790.616236	Nfsong
791.835283	792.984671	Focalsong
795.515646	796.966893	Nfsong
801.065215	802.748662	Focalsong
803.038912	804.513379	Nfsong
806.220045	807.497143	Focalsong
808.867120	810.167438	Nfsong
811.386485	812.628753	Focalsong
813.592381	814.695329	Nfsong
813.882630	814.463129	20mnf
819.896599	821.336236	Nfsong
822.741043	824.505760	Focalsong
828.220952	830.299138	Focalsong
830.241088	831.773605	Nfsong
834.687710	836.150567	Focalsong
838.913741	840.272109	Nfsong
840.376599	841.026757	Focalsong
841.560816	842.350295	Nfsong
862.331066	863.039274	Nfsong
864.780771	865.570249	25mnf
865.570249	866.649977	Focalsong
867.427846	868.739773	Nfsong
874.091973	875.473560	Focalsong
886.944218	888.174875	Focalsong
891.530159	892.667937	Nfsong
895.512381	896.615329	Focalsong
898.647075	899.912562	Nfsong
903.581315	904.765533	Nfsong
909.862313	910.384762	Focalsong
912.439728	913.681995	Aspsong_(BCCH)
914.773333	916.387120	Focalsong
920.787302	921.948299	Aspsong_(BCCH)
922.505578	923.991655	Nfsong
932.037370	933.291247	Nfsong
966.878912	968.144399	Focalsong
986.163084	987.475011	Focalsong
993.512200	995.184036	Focalsong
